Date,Pitcher,O/U K,Mean Release MPH,Mean Release X,Mean Release Y,Mean Release Z,K/9,K/BB,WHIP,ERA,GB/FB,Opp. Team,Opp. Win %,Opp BA,Opp OBP,Opp OPS+,Opp K,Opp BB,Over/Under?,Actual
2023-05-18,Tylor Megill,4.5,89.40552147,-1.623977505,53.21614519,5.981952965,6.9,1.41,1.512,4.02,0.45,TB,0.727,0.2748344371,0.3495601173,140.2920821,378,153,0,4
2023-05-18,Trevor Williams,4.5,86.71874163,-2.345997323,53.772249,5.061084337,6.3,3,1.304,4.23,0.38,MIA,0.512,0.2496522949,0.3043202033,89.886277,368,109,1,5
2023-05-18,Adam Wainwright,3.5,80.64507576,-1.022689394,54.07575758,6.270113636,6.3,3.5,1.7,7.2,0.36,LAD,0.636,0.2312456986,0.3244206774,106.5531788,398,196,0,1
2023-05-19,Sandy Alcantara,6.5,94.44671946,-2.013970588,54.40783937,6.085158371,8.6,3.5,1.208,4.91,0.47,SF,0.465,0.244170096,0.319044703,101.6111451,415,141,0,5
2023-05-19,Zac Gallen,6.5,88.61705938,-2.863779453,54.01599434,5.902431668,11,8.75,0.855,2.35,0.44,PIT,0.535,0.2415254237,0.3197278912,97.43351886,369,159,0,2
2023-05-19,Joe Ryan,6.5,88.27913832,-2.596031746,54.10168934,4.99515873,10.3,8.14,0.84,2.16,0.42,LAA,0.511,0.2608695652,0.3285135917,103.7854251,378,140,1,9
2023-05-19,Reid Detmers,5.5,89.63152585,1.391147541,54.62749054,5.969760404,10.5,2.93,1.514,4.89,0.39,MIN,0.545,0.2308724832,0.3086567164,98.12597015,422,150,1,12
2023-05-19,Bryce Elder,5.5,86.52767365,-1.054277839,54.56814774,6.525854465,7.6,2.79,1.122,1.94,0.57,SEA,0.488,0.2273669661,0.3075506446,93.67587477,415,149,1,6
2023-05-19,Yusei Kikuchi,5.5,90.77369915,2.205727788,53.65884688,5.528941399,8.6,5,1.296,3.89,0.38,BAL,0.636,0.252889191,0.328545781,108.9802513,358,165,0,3
2023-05-19,Michael Kopech,5.5,91.44686684,-2.47035248,53.78116188,5.794360313,8.7,1.46,1.559,5.74,0.33,KC,0.311,0.2339297548,0.2965847813,87.79388856,398,122,1,10
2023-05-19,Steven Matz,5.5,88.5469712,1.801916584,53.95754717,5.600546177,8,2.31,1.608,5.62,0.49,LAD,0.622,0.23138833,0.324057971,106.3710145,401,200,1,6
2023-05-19,James Paxton,5.5,91.33551402,1.995607477,53.95392523,6.120934579,16.2,9,1,3.6,0.3,SD,0.455,0.2263231198,0.3149606299,96.56511205,393,183,0,5
2023-05-19,Blake Snell,5.5,90.71897436,2.04824359,53.70537179,6.670833333,9.4,1.72,1.537,4.61,0.37,BOS,0.545,0.2718253968,0.3408018868,112.2535377,341,144,0,5
2023-05-19,Brandon Bielak,4.5,87.76267606,-1.412429577,54.90102113,6.220774648,6.6,2,1.829,3.29,0.45,OAK,0.222,0.2288918206,0.30831879,98.18848168,424,156,1,9
2023-05-19,Anthony DeSclafani,4.5,89.51513889,-1.989805556,53.98131944,5.502597222,6.3,7,0.96,3.06,0.48,MIA,0.523,0.25,0.3043478261,89.58819876,374,110,1,6
2023-05-19,Kyle Gibson,4.5,86.89644172,-2.254527607,53.63158282,6.263202454,6.2,2.25,1.404,4.67,0.47,TOR,0.568,0.2564102564,0.32803298,105.2237927,352,150,1,5
2023-05-19,Tony Gonsolin,4.5,86.64354839,-0.9609354839,54.45719355,6.015516129,7.6,2.67,0.947,1.42,0.4,STL,0.422,0.2642354447,0.3346681922,,,,0,3
2023-05-19,Jake Irvin,4.5,88.7610119,-2.07577381,53.60824405,5.863214286,8.2,1.75,1.304,4.11,0.45,DET,0.463,0.2288378766,0.2931596091,79.82149837,376,119,0,1
2023-05-19,Bryce Miller,4.5,91.51370968,-0.864516129,54.23665323,5.661572581,8.5,18,0.421,0.47,0.18,ATL,0.628,0.2570061517,0.3371740449,,,,0,4
2023-05-19,Johan Oviedo,4.5,89.68058645,-2.755743175,53.55138524,5.615480283,7.7,1.8,1.643,5.14,0.51,ARI,0.568,0.2696929239,0.3305439331,111.7919904,333,136,1,7
2023-05-19,Marcus Stroman,4.5,88.82057001,-0.9467781908,54.7573482,5.292453532,8.5,2.47,1.18,3.24,0.57,PHI,0.465,0.2611637348,0.3214505224,103.8119238,392,124,0,4
2023-05-19,Ken Waldichuk,4.5,87.55882353,2.901616766,53.61711377,5.431628743,7.9,1.57,1.829,7.02,0.35,HOU,0.558,0.2442906574,0.3105590062,88.77515528,351,127,0,3
2023-05-19,Zack Greinke,3.5,84.07837116,-1.452643525,54.50309746,6.224846462,6.2,4.57,1.243,5.01,0.45,CHA,0.356,0.2438867439,0.3021751911,91.20870076,376,114,1,4
2023-05-19,Cal Quantrill,3.5,90.09014558,-1.21743561,54.04107503,6.323079507,4.6,1.53,1.346,3.97,0.42,NYM,0.489,0.2399193548,0.3211117682,95.23891189,335,160,1,6
2023-05-20,Hunter Brown,6.5,90.8626087,-1.287047146,53.86130273,6.203684864,9.5,2.76,1.321,3.43,0.53,OAK,0.217,0.2291801162,0.3086560364,97.81207289,434,160,1,9
2023-05-20,Lucas Giolito,6.5,87.29063584,-1.353722543,53.65891329,6.291884393,9.4,5.09,1.118,3.86,0.34,KC,0.304,0.23046875,0.2924528302,84.97700472,408,122,0,4
2023-05-20,Zach Eflin,5.5,87.02260726,-2.273910891,53.81326733,5.835,9.9,8.8,1.075,3.38,0.52,MIL,0.545,0.2390852391,0.313810111,92.91676942,407,152,1,8
2023-05-20,Logan Gilbert,5.5,89.81922006,-1.30077886,52.98901252,6.191001391,10.6,6,1.022,3.91,0.44,ATL,0.636,0.2583444593,0.3370919881,,,,1,9
2023-05-20,Jon Gray,5.5,89.17400768,-1.863521127,53.98444302,5.591536492,6.3,2,1.139,3.15,0.42,COL,0.422,0.2554455446,0.3142516398,83.90399523,387,126,1,6
2023-05-20,Mitch Keller,5.5,90.32158787,-2.082515611,54.04018733,5.969027654,11,4.93,1.024,2.38,0.44,ARI,0.556,0.2666666667,0.3290473407,110.7738165,344,141,1,8
2023-05-20,Joe Musgrove,5.5,88.66374622,-1.339637462,54.46003021,6.388731118,9,2.38,1.632,6.63,0.38,BOS,0.556,0.2708468003,0.3396770473,112.3719723,349,147,1,6
2023-05-20,Aaron Nola,5.5,86.26993525,-2.021655874,53.79840888,5.237215541,7,3.58,1.114,4.53,0.39,CHC,0.455,0.2667103539,0.3410672854,111.012761,399,166,1,10
2023-05-20,Chris Sale,5.5,88.55067204,3.184354839,54.11788978,5.342594086,11.2,4.5,1.269,5.4,0.42,SD,0.444,0.2251023192,0.3135391924,95.07125891,400,186,1,8
2023-05-20,Patrick Sandoval,5.5,86.84500666,1.13873502,54.36688415,6.173768309,6.2,1.94,1.164,3.22,0.54,MIN,0.533,0.2298095863,0.3078271028,97.3796729,438,154,0,3
2023-05-20,Louie Varland,5.5,90.39447514,-1.760138122,53.63856354,5.442292818,10.6,4.5,1.217,4.3,0.42,LAA,0.522,0.2619198983,0.3287981859,104.2511338,389,142,0,4
2023-05-20,Logan Webb,5.5,88.91340426,-1.26806383,53.67195745,5.079095745,8.8,5.27,1.119,3.2,0.61,MIA,0.511,0.2485049834,0.3031591738,89.33353584,384,113,1,7
2023-05-20,Patrick Corbin,4.5,86.47833537,2.296805386,53.62970624,6.347074663,5.5,3.1,1.431,4.65,0.49,DET,0.476,0.2292103424,0.2946768061,82.00253485,380,124,0,3
2023-05-20,Kyle Freeland,4.5,85.93723404,1.484451004,53.82429752,5.68498229,6.7,3.17,1.11,3.16,0.43,TEX,0.614,0.2671052632,0.3366394399,114.8389732,402,148,0,0
2023-05-20,Braxton Garrett,4.5,85.9574969,2.811586121,54.07939281,6.019120198,8.8,5.14,1.527,5.4,0.45,SF,0.477,0.2430976431,0.3185362927,100.8518296,423,146,1,8
2023-05-20,Eric Lauer,4.5,86.61791908,1.682615607,54.24072254,6.00882948,8.8,2.17,1.437,4.54,0.25,TB,0.717,0.2720306513,0.3456090652,137.4396601,392,155,0,2
2023-05-20,Jordan Lyles,4.5,85.28911483,-1.55326555,53.73649522,5.995287081,6.6,2.24,1.336,7.14,0.3,CHA,0.37,0.2427307206,0.3008083141,90.07448037,383,116,1,5
2023-05-20,Alek Manoah,4.5,88.2296875,-2.836067708,53.71275174,5.823506944,7,1.09,1.8,5.4,0.39,BAL,0.644,0.2519946809,0.3282621416,109.6752487,366,170,1,5
2023-05-20,Miles Mikolas,4.5,87.71445652,-1.946532609,54.06429348,6.546967391,7.7,2.93,1.573,4.91,0.37,LAD,0.63,0.232177894,0.3250423968,107.192199,412,205,0,2
2023-05-20,Brandon Pfaadt,4.5,89.10340557,-2.778049536,53.82151703,5.411455108,6.8,1.83,1.568,8.59,0.25,PIT,0.545,0.2463967056,0.3245192308,100.7325721,374,165,0,3
2023-05-20,Grayson Rodriguez,4.5,88.83249052,-2.233046776,53.38756005,5.892010114,10.7,2.59,1.73,6.57,0.39,TOR,0.556,0.2561132561,0.3275663206,104.6176471,360,153,1,6
2023-05-20,JP Sears,4.5,87.04805031,1.376515723,54.09598742,4.856880503,9.3,4.89,1.172,5.27,0.28,HOU,0.568,0.2457684496,0.3135233475,90.55245603,356,134,1,7
2023-05-20,Jameson Taillon,4.5,88.88731707,-1.312536585,53.87626829,6.071756098,9.6,3.71,1.521,6.66,0.34,PHI,0.455,0.2579575597,0.3184828417,101.7784467,399,127,0,1
2023-05-20,Alex Faedo,3.5,88.62735043,-1.641495726,54.62470085,6.170769231,6.8,8,0.75,4.22,0.22,WSN,,,,,,,0,4
2023-05-20,Noah Syndergaard,3.5,89.207109,-0.9215481833,53.83628752,6.31300158,6.4,5.2,1.376,5.94,0.42,STL,0.413,0.260678392,0.3318360472,,,,1,4
2023-05-30,Nestor Cortes,6.5,87.39251142,1.216840183,54.61043836,5.736146119,8.8,3.31,1.27,5.3,0.26,SEA,0.519,0.2296624239,0.3099214145,96.21807466,518,184,0,6
2023-05-30,Zac Gallen,6.5,88.82703793,-2.852857143,54.02405973,5.924430993,10.1,5.36,1.02,2.97,0.41,COL,0.436,0.2632993015,0.3231441048,89.08927705,465,161,1,7
2023-05-30,Logan Gilbert,5.5,89.76496599,-1.314110985,53.00971687,6.207474519,10.4,6.9,0.917,3.6,0.44,NYY,0.589,0.2405609493,0.3104116223,,,,0,4
2023-05-30,Lucas Giolito,6.5,87.28044104,-1.342857143,53.67993289,6.285953979,9.1,3.37,1.263,3.98,0.33,LAA,0.527,0.2574946467,0.3274631128,104.8924322,480,176,0,5
2023-05-30,Shane McClanahan,6.5,90.49725275,0.9092765568,53.53165751,6.116025641,10.5,3,1.125,1.97,0.45,CHC,0.434,0.2545655783,0.3323558162,103.014174,488,203,1,7
2023-05-30,Joe Ryan,6.5,88.3856879,-2.596509695,54.08513389,5.009824561,10.3,7,0.951,2.21,0.4,HOU,0.585,0.2453573438,0.3145445395,94.97282335,425,164,1,6
2023-05-30,Sandy Alcantara,5.5,94.31545624,-2.029832402,54.41802607,6.089748603,8.1,2.85,1.222,4.86,0.46,SD,0.453,0.2207415991,0.3130653266,96.34673367,473,224,0,3
2023-05-30,Brayan Bello,5.5,91.60274809,-1.955938931,54.15079389,5.291984733,9.4,3.08,1.443,4.08,0.59,CIN,0.453,0.2564534231,0.3310173697,91.12754342,482,186,0,4
2023-05-30,Bryce Elder,5.5,86.39232877,-1.059899543,54.55477626,6.546365297,7.9,3.19,1.166,2.01,0.56,OAK,0.196,0.2210866057,0.2981870229,89.33062977,525,180,0,5
2023-05-30,Yusei Kikuchi,5.5,90.80285948,2.195142857,53.65629388,5.516212245,8.4,3.43,1.383,4.56,0.39,MIL,0.528,0.232194557,0.3059006211,89.14389234,492,175,0,4
2023-05-30,Johan Oviedo,5.5,89.87101695,-2.750355932,53.53022034,5.625991525,8,1.92,1.528,4.7,0.49,SF,0.519,0.2483766234,0.3187984496,101.9176357,529,173,0,5
2023-05-30,JP Sears,4.5,87.28118393,1.366575053,54.0687315,4.869291755,8.7,5.2,1.099,4.7,0.27,ATL,0.593,0.2587336245,0.3308895406,,,,0,2
2023-05-30,Kodai Senga,5.5,89.95860271,-1.82531804,54.03651721,5.901876955,11.4,1.97,1.521,3.94,0.46,PHI,0.472,0.2566225166,0.3210552514,102.097561,478,164,1,9
2023-05-30,Tyler Anderson,4.5,84.60201207,1.940794769,54.25367203,6.205523139,5.5,1.3,1.562,4.81,0.33,CHA,0.393,0.2383446831,0.2940613027,86.57136015,470,136,0,3
2023-05-30,Brandon Bielak,4.5,87.9961039,-1.349891775,54.91593074,6.195757576,7.8,2.44,1.54,3.55,0.46,MIN,0.519,0.2326217843,0.3139534884,100.2751938,548,194,1,6
2023-05-30,Alex Faedo,4.5,88.84425,-1.5735,54.634925,6.196525,9.1,22,0.739,4.15,0.29,TEX,0.642,0.2709466812,0.3380145278,116.9438257,468,176,0,4
2023-05-30,Tony Gonsolin,4.5,87.06056911,-0.9472764228,54.45028455,6.030121951,7,2.09,0.91,1.82,0.38,WSN,,,,,,,0,2
2023-05-30,Miles Mikolas,4.5,87.58242152,-1.962134529,54.07901345,6.563919283,7,3.43,1.395,4.23,0.39,KC,0.309,0.2335135135,0.2966764418,88.36901271,500,151,1,10
2023-05-30,Kyle Freeland,3.5,85.85015106,1.470754527,53.81915493,5.696237425,6.5,3,1.286,3.86,0.42,ARI,0.574,0.2619825708,0.3228962818,106.8679061,413,163,0,1
2023-05-30,Kyle Gibson,3.5,87.22345924,-2.227723658,53.6076839,6.260526839,6,2,1.303,3.82,0.47,CLE,0.453,0.2270393611,0.2966751918,80.38414322,377,167,0,3
2023-05-30,Kyle Hendricks,3.5,83.54418605,-2.583372093,54.89104651,6.161976744,10.4,2.5,1.846,6.23,0.36,TB,0.696,0.2697993664,0.3439550141,135.4873477,468,188,0,3
2023-05-30,Adrian Houser,3.5,90.51084337,-1.392198795,53.73487952,5.917349398,6.3,3.5,1.25,2.25,0.55,TOR,0.519,0.2641609317,0.3312678742,110.1320305,431,177,0,3
2023-05-30,Jake Irvin,3.5,88.99135802,-2.08312115,53.60800821,5.880533881,7.8,1.19,1.591,5.32,0.42,LAD,0.6,0.2383279045,0.3267419962,107.7123352,495,236,0,3
2023-05-30,Ben Lively,3.5,86.38402778,-1.433159722,53.57527778,5.224826389,9.5,6,0.882,2.65,0.49,BOS,0.528,0.2621412804,0.3311944719,104.0814413,423,172,1,6
2023-05-30,Cal Quantrill,3.5,90.11576448,-1.201348528,54.03082621,6.321244065,5.1,1.72,1.346,4.75,0.42,BAL,0.63,0.2491749175,0.3227848101,106.335443,441,196,0,3
2023-05-30,Ryan Weathers,3.5,89.80516529,2.428536082,54.68653608,5.804536082,5.5,1.64,1.214,3.94,0.36,MIA,0.519,0.2581877729,0.314612326,94.97017893,464,144,1,4
2023-05-30,Zack Greinke,2.5,84.25863931,-1.424740821,54.49860691,6.231727862,6.4,5.13,1.186,4.55,0.44,STL,0.429,0.2540343571,0.3271461717,106.9916473,457,201,1,6
2023-05-31,Hunter Brown,7.5,91.00424242,-1.307093845,53.8542886,6.204217962,10.3,3.67,1.197,3.12,0.54,MIN,0.509,0.231845078,0.3136601618,99.23465017,560,199,1,8
2023-05-31,Mitch Keller,6.5,90.18548387,-2.079086022,54.02602151,5.965030722,11.1,5.31,1.019,3.01,0.45,SF,0.509,0.2470713525,0.3188957639,101.6768206,538,180,1,8
2023-05-31,Lance Lynn,6.5,89.44010372,-3.04494382,54.03001729,5.562376837,10.2,3,1.453,5.83,0.4,LAA,0.518,0.2559241706,0.3261581657,104.2643893,493,179,0,4
2023-05-31,Clarke Schmidt,5.5,89.49692982,-1.489263158,54.26714035,5.645596491,10.4,3.22,1.6,5.58,0.44,SEA,0.509,0.2295170917,0.3097302505,95.53612717,528,188,1,7
2023-05-31,Zach Eflin,5.5,87.21808917,-2.277910828,53.81078981,5.828522293,8.7,7.43,1.019,3.17,0.53,CHC,0.444,0.2547632009,0.3326923077,103.4302885,497,207,0,5
2023-05-31,George Kirby,5.5,90.76199783,-1.58082519,54.03311618,5.826004343,7.3,8.5,1.095,3.43,0.43,NYY,0.596,0.2419440042,0.3115220484,,,,1,7
2023-05-31,Alek Manoah,5.5,88.28549849,-2.790067976,53.71272659,5.816012085,7.7,1.21,1.789,5.53,0.41,MIL,0.519,0.2306378132,0.3062468258,,,,0,2
2023-05-31,Aaron Nola,5.5,86.28175411,-1.998379013,53.76986688,5.249185591,7.9,4,1.121,4.59,0.39,NYM,0.509,0.2465828321,0.3256262042,101.1719653,405,193,0,5
2023-05-31,James Paxton,5.5,91.03919414,2.046593407,53.8940293,6.073736264,12.2,3.17,1.357,5.14,0.23,CIN,0.463,0.2574094402,0.3322017459,91.97963143,491,192,1,8
2023-05-31,Blake Snell,5.5,90.77784679,2.050351967,53.67677019,6.674792961,9.7,1.74,1.56,5.04,0.35,MIA,0.509,0.2589812332,0.3169425511,96.13875365,471,152,1,7
2023-05-31,Alex Wood,5.5,87.52608696,2.171254181,54.30212375,4.853294314,9.1,2,1.442,3.51,0.49,PIT,0.5,0.2424412094,0.3180246914,97.6108642,455,193,0,4
2023-05-31,Carlos Carrasco,4.5,87.71979522,-1.498037543,54.05411263,5.798924915,5.3,1.25,1.421,6.75,0.48,PHI,0.463,0.25394236,0.3181148748,100.1806578,489,165,0,4
2023-05-31,Patrick Corbin,4.5,86.55005005,2.307137137,53.64524525,6.331721722,5.7,2.86,1.42,4.88,0.49,LAD,0.607,0.2408098029,0.328247804,109.5728155,498,238,0,2
2023-05-31,Dane Dunning,4.5,87.24826498,-2.489416404,53.69383281,5.47455836,5.4,2.6,0.977,1.67,0.5,DET,0.472,0.228761799,0.3059405941,85.47673267,474,190,1,6
2023-05-31,Braxton Garrett,4.5,85.85274611,2.800777202,54.06810363,6.028072539,8.8,4.27,1.396,4.5,0.45,SD,0.463,0.22234827,0.315324165,97.22789784,481,232,1,7
2023-05-31,Tommy Henry,4.5,86.27027027,1.872594595,53.80908108,5.601445946,4.8,1.29,1.382,4.5,0.4,COL,0.429,0.2627968338,0.3226882745,89.25405148,477,164,1,7
2023-05-31,James Kaprielian,4.5,87.67248968,-2.856272352,54.41275103,5.896492435,9.3,1.62,1.879,8.45,0.29,ATL,0.582,0.2568511553,0.3285163776,,,,0,4
2023-05-31,Jared Shuster,4.5,86.70204499,0.7128834356,53.90192229,5.678629857,7.1,1.33,1.342,5.33,0.32,OAK,0.211,0.2204557499,0.2985915493,88.64084507,532,186,0,1
2023-05-31,Louie Varland,4.5,90.39711191,-1.735776173,53.58803249,5.459422383,9,4.86,1.235,4.24,0.41,HOU,0.593,0.2444567627,0.3143564356,95.00841584,435,169,1,5
2023-05-31,Noah Syndergaard,3.5,88.91895911,-0.9108921933,53.82363073,6.307335812,6.3,4.71,1.352,6.27,0.4,WSN,,,,,,,0,2
2023-05-31,Julio Teheran,3.5,87.39277108,-2.88373494,53.80710843,4.860481928,9,5,1,1.8,0.14,TOR,0.527,0.2664935065,0.3334892423,110.707203,435,181,0,0
2023-05-31,Luke Weaver,3.5,88.7420712,-1.178268608,54.7118123,5.783446602,8.8,4.11,1.368,5.45,0.41,BOS,0.519,0.2641815235,0.332688588,104.9003868,431,175,1,5
2023-06-01,Kevin Gausman,7.5,89.92131024,-2.495056433,53.95388262,5.862776524,11.7,5.56,1.127,3.03,0.46,MIL,0.527,0.2301675978,0.3059292476,88.79123069,507,185,1,11
2023-06-01,Tanner Bibee,5.5,88.65211009,-1.776385321,53.98644037,6.398568807,8.9,3.78,1.078,2.88,0.31,MIN,0.518,0.2329994729,0.3157894737,99.49184909,574,204,1,6
2023-06-01,Hunter Greene,6.5,94.13620387,-2.526397188,54.17980668,6.005527241,12.9,3.64,1.375,4.18,0.35,BOS,0.509,0.2644409115,0.3319088319,105.1443495,438,176,1,8
2023-06-01,Chris Sale,6.5,88.55118534,3.167144397,54.08395474,5.321217672,10.6,4.64,1.157,4.72,0.41,CIN,0.473,0.2568659128,0.3317467872,91.92479772,504,195,0,6
2023-06-01,Max Scherzer,6.5,87.48456221,-3.201785714,54.21345622,5.379228111,8.6,3,1.131,3.54,0.29,PHI,0.455,0.2540021345,0.3177434908,99.93297975,499,166,1,9
2023-06-01,Reid Detmers,4.5,89.71624622,1.370876133,54.61372608,6.005740181,11.4,3.05,1.533,4.93,0.35,HOU,0.582,0.2434640523,0.3137159533,94.62062257,444,171,0,2
2023-06-01,Joe Musgrove,5.5,88.45813953,-1.336453488,54.37129845,6.376627907,9.2,3.44,1.451,5.64,0.39,MIA,0.518,0.2584566596,0.3170498084,95.82423372,479,157,0,3
2023-06-01,Freddy Peralta,5.5,88.6173399,-2.77653202,53.53689655,5.01573399,9.6,2.52,1.417,4.64,0.38,TOR,0.518,0.2659520163,0.3319521179,110.8213628,435,181,0,3
2023-06-01,Zach Davies,3.5,86.04285714,-1.554481793,54.38739496,5.540112045,7.1,1.25,1.737,5.68,0.48,COL,0.421,0.2603950104,0.3203381869,87.72663222,486,166,1,4
2023-06-01,Connor Seabold,3.5,88.58898734,-2.567417722,54.46173418,5.590164557,6.7,2.08,1.596,5.94,0.39,ARI,0.589,0.261716693,0.3226111637,107.4683065,422,169,1,5
2023-06-01,Taijuan Walker,3.5,88.92544939,-1.991267739,54.6020719,6.544777673,7.3,1.87,1.463,5.57,0.5,NYM,0.518,0.2454251884,0.3244781784,100.4881404,411,196,0,2
2023-06-02,Edward Cabrera,6.5,91.2275475,-1.85507772,53.97857513,6.24470639,11.4,1.89,1.5,5.02,0.52,OAK,0.207,0.2186847599,0.297272307,87.34627832,535,190,1,10
2023-06-02,Shohei Ohtani,7.5,89.1483463,-2.272743191,53.66403696,5.703404669,12.5,3.21,0.954,2.91,0.49,HOU,0.589,0.244111349,0.3137254902,94.47824008,450,173,0,6
2023-06-02,Corbin Burnes,6.5,90.51142578,-0.7166601563,53.92143555,5.902392578,8.3,2.46,1.194,3.68,0.44,CIN,0.464,0.2562202223,0.3309925094,91.89044944,515,198,1,7
2023-06-02,Jon Gray,6.5,89.49958592,-1.892080745,53.97189441,5.582587992,7.2,2.42,1.11,2.81,0.38,SEA,0.518,0.2282666667,0.3077287814,93.71550498,541,189,0,5
2023-06-02,Clayton Kershaw,6.5,86.23203343,1.419935065,54.08634508,6.185779221,10.8,4.69,1.139,3.32,0.46,NYY,0.586,0.2394805195,0.3087686567,,,,1,9
2023-06-02,Framber Valdez,6.5,89.15656652,0.6680944206,54.61895279,6.196626609,9.6,5.13,1.042,2.38,0.61,LAA,0.517,0.2582278481,0.3288349078,106.6612686,508,187,1,7
2023-06-02,Jack Flaherty,5.5,86.70857592,-2.605381589,53.76890637,5.436018883,9,1.71,1.535,4.81,0.48,PIT,0.509,0.2453347969,0.3205996132,99.42698259,467,196,1,6
2023-06-02,Merrill Kelly,5.5,89.52257463,-1.713376866,54.25638993,5.510718284,9.8,2.76,1.068,2.83,0.49,ATL,0.589,0.2559366755,0.3278145695,,,,1,8
2023-06-02,Luis Severino,5.5,91.92022727,-1.719431818,54.20520455,6.038772727,7.9,2.5,0.794,1.59,0.34,LAD,0.596,0.2419017764,0.3298595378,111.1599456,507,245,0,2
2023-06-02,Justin Verlander,5.5,89.42624113,-1.556524823,54.48190071,7.021815603,6.6,3.67,1.1,4.8,0.37,TOR,0.526,0.2663316583,0.3325781604,111.4404169,440,185,1,8
2023-06-02,Michael Wacha,5.5,86.19077232,-1.549317954,53.84487462,6.62223671,7.7,3.5,1.099,3.45,0.34,CHC,0.436,0.2537473233,0.331758034,102.649811,506,210,1,8
2023-06-02,Logan Webb,5.5,88.97627417,-1.271142355,53.66475395,5.06168717,9.5,5.43,1.069,2.75,0.61,BAL,0.625,0.2519851773,0.3252108716,107.5285848,455,203,1,6
2023-06-02,Zack Wheeler,5.5,91.95933385,-1.967908598,53.34742835,5.521626646,10.5,5.07,1.139,3.6,0.39,WSN,,,,,,,0,3
2023-06-02,Chris Bassitt,4.5,85.19375,-1.463875,54.15577206,5.667602941,7.7,2.19,1.146,3.8,0.42,NYM,0.526,0.2441613588,0.3236805231,100.2115834,414,200,1,8
2023-06-02,Aaron Civale,4.5,87.08536585,-0.5256097561,54.59439024,6.343333333,5.7,4,1.026,2.84,0.43,MIN,0.526,0.2340756085,0.3165599268,99.36916743,582,207,0,4
2023-06-02,Roansy Contreras,4.5,87.43655098,-0.9113015184,53.92152928,5.886171367,6.2,1.57,1.385,4.33,0.37,STL,0.439,0.2529502309,0.3257090576,106.6097896,466,203,1,6
2023-06-02,Josiah Gray,4.5,88.46190871,-1.810182573,54.7900166,5.231128631,7.4,1.65,1.411,2.77,0.44,PHI,0.446,0.2530183727,0.3160892264,98.05552919,511,167,0,4
2023-06-02,Dean Kremer,4.5,89.75695423,-2.556751761,54.2753169,5.833961268,7.3,2.82,1.441,4.58,0.38,SF,0.5,0.2488238369,0.3194574369,102.1440599,549,181,1,6
2023-06-02,Jordan Lyles,4.5,85.34956098,-1.575492683,53.73758049,5.98804878,6.6,1.96,1.378,7.3,0.3,COL,0.414,0.2607142857,0.3199445983,87.72622345,495,167,1,8
2023-06-02,Bailey Ober,4.5,86.89394704,-1.502749054,53.23003783,5.883442623,8.3,3.36,1.017,2.68,0.29,CLE,0.446,0.232869379,0.3009615385,84.67788462,399,176,0,3
2023-06-02,Jameson Taillon,4.5,89.16847826,-1.304818841,53.88588768,6.08125,9.2,2.91,1.692,8.04,0.31,SD,0.464,0.2216748768,0.3133903134,96.95394112,505,235,0,3
2023-06-02,Brandon Williamson,4.5,85.92236287,1.270379747,54.6150211,6.527594937,7.5,1.33,1.465,5.02,0.33,MIL,0.518,0.2296703297,0.3053921569,88.60441176,519,188,1,6
2023-06-02,Chase Anderson,3.5,89.42996516,-1.488815331,54.59491289,5.900383275,4.4,2,0.968,1.31,0.4,KC,0.304,0.2323232323,0.2953342953,86.65993266,511,152,0,2
2023-06-02,Hogan Harris,3.5,87.16131387,2.573065693,54.32,6.193211679,8.4,0.83,1.5,10.13,0.42,MIA,0.509,0.2567708333,0.3155660377,94.45707547,484,160,1,5
2023-06-03,Spencer Strider,7.5,92.65585664,-2.045323427,53.51145979,5.881748252,15,4.82,0.99,2.97,0.33,ARI,0.603,0.2609582059,0.3218864469,107.1382784,441,175,0,7
2023-06-03,Dylan Cease,7.5,88.60710009,-1.362027374,54.31195894,6.167279726,9.8,2.34,1.404,4.88,0.42,DET,0.473,0.2295345104,0.3053033923,85.20162446,492,194,0,6
2023-06-03,Yu Darvish,7.5,87.53117453,-2.188320527,54.01052689,5.515916575,9.4,3.47,1.2,4.61,0.42,CHC,0.446,0.2518440464,0.3305439331,101.8586704,519,215,1,9
2023-06-03,Gerrit Cole,6.5,92.75279948,-1.77750651,54.2069401,5.867832031,9.7,3.04,1.14,2.93,0.42,LAD,0.603,0.2442278091,0.3309576837,112.8966592,511,247,0,5
2023-06-03,MacKenzie Gore,6.5,91.35942721,1.583214002,53.45049324,6.020731901,11.5,2.64,1.414,3.57,0.47,PHI,0.439,0.2542460113,0.3173569102,99.96603071,519,171,0,6
2023-06-03,Andrew Heaney,6.5,88.26370217,2.794788004,54.0616546,4.991975181,9,2.62,1.146,3.76,0.44,SEA,0.509,0.2264844982,0.3057503506,92.85881253,548,190,0,5
2023-06-03,Cristian Javier,6.5,86.67610229,-1.918518519,54.52703704,5.721199295,9.5,4.19,0.99,2.97,0.27,LAA,0.508,0.2584661355,0.3292035398,107.0247788,516,190,0,5
2023-06-03,Kyle Bradish,5.5,90.38107477,-1.404392523,54.11079439,6.342441589,7.4,2.57,1.296,3.89,0.41,SF,0.491,0.2480699949,0.3190607735,102.2053407,561,184,0,5
